Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Country,Transaction_Type,Channel,Merchant_Category,Customer_Name,Customer_Age,Account_Type,Customer_Risk_Level,Previous_Transaction_Count,Large_Transaction_Flag,International_Transaction_Flag,High_Frequency_Flag,High_Risk_Customer_Flag,High_Value_Flag,Risk_Score,Risk_Category,Is_Suspicious
TXN0002451,CUST00824,2025-01-09 17:00:00,4151.86,India,Cash Withdrawal,Mobile Banking,Jewelry,Aditya Saxena,57,Savings,Low,0,0,0,0,0,0,10,Low,No
TXN0008347,CUST00169,2025-01-09 19:00:00,8890.0,India,Online Payment,Online Banking,Financial Services,Nikhil Verma,39,Savings,Low,0,0,0,0,0,0,9,Low,No
TXN0000169,CUST00325,2025-01-09 20:00:00,1769.0,Canada,Online Payment,Branch,Electronics,Kavya Patel,35,Savings,Low,0,0,0,0,0,0,16,Low,No
TXN0005967,CUST01211,2025-01-09 22:00:00,22259.0,United Arab Emirates,Online Payment,ATM,Electronics,Rohit Soni,26,Savings,Low,0,0,0,0,0,0,8,Low,No
TXN0005739,CUST00036,2025-01-10 00:00:00,34730.0,United Arab Emirates,Bank Transfer,Online Banking,Healthcare,Yash Agarwal,56,Current,Low,0,0,0,0,0,0,1,Low,No
TXN0006637,CUST00183,2025-01-10 03:00:00,1483.0,United Kingdom,Card Payment,Mobile Banking,Travel,Sneha Yadav,33,Current,Low,0,0,0,0,0,0,17,Low,No
TXN0000433,CUST00228,2025-01-10 07:00:00,5209.0,United States,Bank Transfer,Card,Real Estate,Aditi Gupta,53,Savings,Low,0,0,0,0,0,0,6,Low,No
TXN0000195,CUST00993,2025-01-10 08:00:00,14117.0,India,Cash Deposit,Online Banking,Retail,Aditi Shah,42,Current,Low,0,0,0,0,0,0,10,Low,No
TXN0000440,CUST00570,2025-01-10 09:00:00,2091.0,India,Online Payment,Card,Real Estate,Isha Agarwal,34,Business,Low,0,0,0,0,0,0,11,Low,No
TXN0006049,CUST01405,2025-01-10 10:00:00,5237.0,India,Cash Withdrawal,Card,Jewelry,Simran Malhotra,69,Current,Low,0,0,0,0,0,0,22,Low,No
TXN0002623,CUST01323,2025-01-10 11:00:00,876.0,Hong Kong,Online Payment,Mobile Banking,Jewelry,Riya Gupta,46,Savings,High,0,0,0,0,1,0,35,Medium,No
TXN0002739,CUST00343,2025-01-10 16:00:00,5555.0,India,International Transfer,Branch,Travel,Sneha Kumar,21,Savings,Medium,0,0,1,0,0,0,23,Low,No
TXN0000563,CUST00376,2025-01-10 17:00:00,3390.0,United Arab Emirates,Online Payment,Card,Jewelry,Rahul Mehta,65,Business,Medium,0,0,0,0,0,0,11,Low,No
TXN0002746,CUST00343,2025-01-10 17:00:00,14374.0,United States,Online Payment,Online Banking,Travel,Sneha Kumar,21,Savings,Medium,1,0,0,0,0,0,7,Low,No
TXN0000158,CUST01300,2025-01-10 17:00:00,4279.0,Germany,Cash Withdrawal,Mobile Banking,Retail,Vikram Sharma,25,Current,Medium,1,0,0,0,0,0,7,Low,No
TXN0008372,CUST01256,2025-01-10 17:00:00,22723.0,India,Online Payment,Branch,Real Estate,Vivaan Rathi,68,Savings,Low,0,0,0,0,0,0,11,Low,No
TXN0002842,CUST00929,2025-01-10 18:00:00,5343.0,India,Card Payment,Online Banking,Real Estate,Aarav Gupta,33,Savings,Low,0,0,0,0,0,0,14,Low,No
TXN0003264,CUST00806,2025-01-10 18:00:00,5330.0,India,Bank Transfer,Online Banking,Financial Services,Isha Mehta,56,Savings,High,0,0,0,0,1,0,34,Medium,No
TXN0000197,CUST01135,2025-01-10 19:00:00,11733.0,India,Cash Deposit,Branch,Retail,Rohan Soni,59,Savings,Medium,0,0,0,0,0,0,18,Low,No
TXN0005504,CUST00568,2025-01-10 20:00:00,1367.0,India,Cash Deposit,Card,Retail,Pooja Malhotra,54,Savings,Low,0,0,0,0,0,0,8,Low,No
TXN0000939,CUST00934,2025-01-10 22:00:00,5385.0,India,Bank Transfer,Online Banking,Healthcare,Sneha Singh,26,Savings,Low,0,0,0,0,0,0,10,Low,No
TXN0009942,CUST00018,2025-01-11 01:00:00,6465.09,Singapore,Cash Deposit,Mobile Banking,Financial Services,Rahul Yadav,56,Current,Low,0,0,0,0,0,0,7,Low,No
TXN0002821,CUST01293,2025-01-11 02:00:00,7448.0,India,Online Payment,Branch,Real Estate,Riya Gupta,34,Business,Low,0,0,0,0,0,0,12,Low,No
TXN0001627,CUST00403,2025-01-11 03:00:00,972.0,United Arab Emirates,Bank Transfer,Online Banking,Healthcare,Priya Shah,65,Current,Medium,0,0,0,0,0,0,12,Low,No
TXN0006190,CUST00501,2025-01-11 04:00:00,5454.0,India,Card Payment,Mobile Banking,Retail,Vikram Yadav,55,Savings,Medium,0,0,0,0,0,0,18,Low,No
TXN0004309,CUST01373,2025-01-11 04:00:00,11161.0,Canada,Online Payment,Mobile Banking,Financial Services,Aarav Mehta,23,Savings,Low,0,0,0,0,0,0,9,Low,No
TXN0007286,CUST01410,2025-01-11 04:00:00,1197.0,India,Cash Deposit,ATM,Financial Services,Ananya Verma,29,Current,Low,0,0,0,0,0,0,8,Low,No
TXN0001273,CUST01270,2025-01-11 04:00:00,4095.0,Hong Kong,International Transfer,Card,Jewelry,Simran Agarwal,42,Savings,Low,0,0,1,0,0,0,21,Low,No
TXN0001860,CUST00561,2025-01-11 06:00:00,2849.0,India,Card Payment,Card,Real Estate,Neha Joshi,21,Current,Medium,0,0,0,0,0,0,13,Low,No
TXN0003521,CUST01040,2025-01-11 06:00:00,4466.0,India,Online Payment,Branch,Retail,Varun Soni,59,Savings,Medium,0,0,0,0,0,0,14,Low,No
TXN0004728,CUST00714,2025-01-11 06:00:00,1774.0,India,Cash Deposit,Branch,Food,Aditya Joshi,50,Savings,Medium,0,0,0,0,0,0,9,Low,No
TXN0009473,CUST00191,2025-01-11 08:00:00,41262.0,India,Card Payment,Branch,Food,Karan Mehta,53,Savings,Low,0,0,0,0,0,0,4,Low,No
TXN0008189,CUST01117,2025-01-11 12:00:00,8150.0,India,Cash Withdrawal,Card,Jewelry,Vivaan Kapoor,44,Business,High,0,0,0,0,1,0,26,Low,No
TXN0002428,CUST00029,2025-01-11 13:00:00,1435.0,India,Card Payment,Online Banking,Electronics,Aditi Agarwal,47,Savings,Low,0,0,0,0,0,0,5,Low,No
TXN0009093,CUST00430,2025-01-11 14:00:00,1055.0,India,Card Payment,Card,Financial Services,Isha Verma,24,Savings,Medium,0,0,0,0,0,0,16,Low,No
TXN0003536,CUST00562,2025-01-11 15:00:00,1444.0,India,Bank Transfer,Mobile Banking,Healthcare,Pooja Kumar,56,Business,Low,0,0,0,0,0,0,15,Low,No
TXN0003908,CUST00274,2025-01-11 15:00:00,4236.0,United Kingdom,Bank Transfer,Online Banking,Jewelry,Rahul Gupta,34,Savings,Low,0,0,0,0,0,0,11,Low,No
TXN0009168,CUST01345,2025-01-11 16:00:00,3121.0,India,Bank Transfer,Card,Financial Services,Aditi Patel,45,Savings,Medium,0,0,0,0,0,0,15,Low,No
TXN0001826,CUST00968,2025-01-11 16:00:00,1851.0,India,Online Payment,Mobile Banking,Food,Aarav Gupta,24,Savings,Low,0,0,0,0,0,0,6,Low,No
TXN0001804,CUST01208,2025-01-11 16:00:00,603.0,India,Online Payment,ATM,Travel,Sneha Joshi,49,Savings,Low,0,0,0,0,0,0,13,Low,No
TXN0001470,CUST00706,2025-01-11 16:00:00,1396.0,Singapore,Online Payment,Card,Retail,Arjun Saxena,53,Savings,Medium,0,0,0,0,0,0,13,Low,No
TXN0003775,CUST00934,2025-01-11 18:00:00,3002.0,France,Cash Deposit,Branch,Healthcare,Sneha Singh,26,Savings,Low,1,0,0,0,0,0,12,Low,No
TXN0004806,CUST00715,2025-01-11 20:00:00,22690.0,United Arab Emirates,Online Payment,Mobile Banking,Jewelry,Varun Patel,29,Current,Low,0,0,0,0,0,0,10,Low,No
TXN0003190,CUST00923,2025-01-12 00:00:00,13958.0,India,Cash Deposit,Mobile Banking,Healthcare,Karan Bansal,58,Savings,Low,0,0,0,0,0,0,5,Low,No
TXN0006625,CUST00597,2025-01-12 02:00:00,9489.0,United Kingdom,Bank Transfer,Online Banking,Financial Services,Vivaan Gupta,46,Current,Low,0,0,0,0,0,0,3,Low,No
TXN0009261,CUST00179,2025-01-12 03:00:00,4182.0,France,Cash Deposit,Mobile Banking,Travel,Varun Jain,68,Current,Medium,0,0,0,0,0,0,0,Low,No
TXN0003325,CUST00836,2025-01-12 03:00:00,9810.0,Germany,Cash Deposit,Branch,Food,Rohan Rathi,56,Savings,Medium,0,0,0,0,0,0,12,Low,No
TXN0009287,CUST01179,2025-01-12 04:00:00,3645.0,India,International Transfer,Online Banking,Financial Services,Varun Patel,42,Savings,Low,0,0,1,0,0,0,27,Low,No
TXN0003333,CUST00385,2025-01-12 06:00:00,116509.0,United Kingdom,International Transfer,Mobile Banking,Jewelry,Yash Jain,35,Savings,High,0,0,1,0,1,0,39,Medium,No
TXN0000803,CUST01209,2025-01-12 06:00:00,2101.0,India,Cash Withdrawal,Card,Travel,Rahul Sharma,29,Current,Low,0,0,0,0,0,0,9,Low,No
TXN0001357,CUST01136,2025-01-12 07:00:00,10652.0,India,Bank Transfer,Online Banking,Jewelry,Vikram Joshi,58,Savings,High,0,0,0,0,1,0,32,Medium,No
TXN0005879,CUST00612,2025-01-12 07:00:00,12575.0,India,Cash Withdrawal,Online Banking,Food,Nikhil Verma,37,Savings,High,1,0,0,0,1,0,29,Low,No
TXN0006248,CUST00274,2025-01-12 11:00:00,3759.0,India,International Transfer,Mobile Banking,Jewelry,Rahul Gupta,34,Savings,Low,1,0,1,0,0,0,26,Low,No
TXN0004941,CUST00640,2025-01-12 12:00:00,727.0,India,Card Payment,Branch,Financial Services,Vikram Verma,43,Savings,Low,1,0,0,0,0,0,2,Low,No
TXN0003157,CUST00944,2025-01-12 13:00:00,2736.0,India,Online Payment,Mobile Banking,Financial Services,Rahul Sharma,31,Savings,Low,0,0,0,0,0,0,11,Low,No
TXN0005576,CUST00806,2025-01-12 15:00:00,2685.0,India,Cash Deposit,Card,Financial Services,Isha Mehta,56,Savings,High,1,0,0,0,1,0,22,Low,No
TXN0009645,CUST01008,2025-01-12 18:00:00,6923.0,Singapore,Card Payment,Mobile Banking,Travel,Kavya Saxena,62,Savings,Low,0,0,0,0,0,0,8,Low,No
TXN0008623,CUST00866,2025-01-12 20:00:00,3872.0,India,Online Payment,Online Banking,Food,Riya Malhotra,46,Savings,Low,0,0,0,0,0,0,6,Low,No
TXN0006313,CUST01462,2025-01-12 23:00:00,3982.0,India,Online Payment,Mobile Banking,Real Estate,Rahul Jain,23,Savings,Low,0,0,0,0,0,0,16,Low,No
TXN0004271,CUST01181,2025-01-13 00:00:00,1901.0,India,Cash Deposit,Online Banking,Financial Services,Aman Verma,24,Current,Low,0,0,0,0,0,0,10,Low,No
TXN0008927,CUST00109,2025-01-13 01:00:00,5062.0,United Kingdom,Card Payment,Mobile Banking,Travel,Aditya Patel,53,Savings,High,0,0,0,0,1,0,31,Medium,No
TXN0000557,CUST00434,2025-01-13 04:00:00,1355.0,India,Bank Transfer,Branch,Real Estate,Nikhil Malhotra,55,Savings,Medium,0,0,0,0,0,0,11,Low,No
TXN0004012,CUST00865,2025-01-13 04:00:00,6936.0,India,Bank Transfer,ATM,Healthcare,Isha Yadav,24,Current,Medium,0,0,0,0,0,0,11,Low,No
TXN0006530,CUST00615,2025-01-13 04:00:00,2024.0,United Kingdom,Cash Withdrawal,Branch,Travel,Rahul Kumar,33,Savings,Low,0,0,0,0,0,0,7,Low,No
TXN0000003,CUST01089,2025-01-13 06:00:00,12254.04,India,Online Payment,Online Banking,Jewelry,Aditya Joshi,62,Savings,Low,0,0,0,0,0,0,16,Low,No
TXN0001714,CUST00451,2025-01-13 07:00:00,14926.0,India,Online Payment,Mobile Banking,Travel,Isha Shah,48,Savings,Low,0,0,0,0,0,0,15,Low,No
TXN0002940,CUST00238,2025-01-13 08:00:00,1591.0,India,Cash Withdrawal,Card,Jewelry,Aditi Gupta,43,Savings,Low,0,0,0,0,0,0,5,Low,No
TXN0006710,CUST00266,2025-01-13 08:00:00,3379.0,India,Online Payment,Branch,Healthcare,Kavya Singh,22,Savings,Medium,0,0,0,0,0,0,12,Low,No
TXN0000916,CUST00553,2025-01-13 10:00:00,650.03,India,Card Payment,Mobile Banking,Food,Nikhil Patel,21,Current,Low,0,0,0,0,0,0,4,Low,No
TXN0007259,CUST01333,2025-01-13 11:00:00,6972.0,India,Bank Transfer,Card,Travel,Priya Patel,38,Current,Low,1,0,0,0,0,0,1,Low,No
TXN0006918,CUST00022,2025-01-13 13:00:00,31437.0,India,Bank Transfer,Card,Retail,Aditi Malhotra,29,Savings,Low,0,0,0,0,0,0,11,Low,No
TXN0008603,CUST00007,2025-01-13 14:00:00,4085.0,Hong Kong,Bank Transfer,Mobile Banking,Jewelry,Isha Verma,43,Savings,Medium,0,0,0,0,0,0,9,Low,No
TXN0005988,CUST00102,2025-01-13 15:00:00,11702.0,India,Bank Transfer,Branch,Healthcare,Riya Shah,41,Savings,Medium,0,0,0,0,0,0,13,Low,No
TXN0005028,CUST01354,2025-01-13 15:00:00,500.0,Singapore,Cash Deposit,Branch,Food,Karan Malhotra,63,Current,Low,0,0,0,0,0,0,6,Low,No
TXN0008991,CUST00972,2025-01-13 16:00:00,124605.0,India,Bank Transfer,Online Banking,Electronics,Neha Mishra,37,Current,Low,0,0,0,0,0,0,9,Low,No
TXN0008147,CUST00665,2025-01-13 17:00:00,1223.0,Hong Kong,Online Payment,Branch,Real Estate,Simran Chopra,28,Current,High,0,0,0,0,1,0,31,Medium,No
TXN0006240,CUST00144,2025-01-13 18:00:00,66749.0,United Arab Emirates,Cash Withdrawal,Online Banking,Healthcare,Karan Gupta,42,Current,Low,0,0,0,0,0,0,12,Low,No
TXN0004839,CUST00277,2025-01-13 18:00:00,31111.0,India,Cash Withdrawal,Card,Food,Yash Kapoor,59,Savings,High,0,0,0,0,1,0,27,Low,No
TXN0000898,CUST00250,2025-01-13 19:00:00,11816.0,India,Card Payment,Mobile Banking,Electronics,Priya Mehta,50,Business,Low,0,0,0,0,0,0,9,Low,No
TXN0005216,CUST00220,2025-01-13 21:00:00,2207.0,United States,Cash Deposit,Branch,Electronics,Pooja Bansal,64,Savings,Low,0,0,0,0,0,0,11,Low,No
TXN0006280,CUST01345,2025-01-13 21:00:00,8289.0,India,Online Payment,Mobile Banking,Electronics,Aditi Patel,45,Savings,Medium,1,0,0,0,0,0,6,Low,No
TXN0003306,CUST00527,2025-01-14 06:00:00,32415.0,United States,Card Payment,Online Banking,Financial Services,Aman Bansal,30,Savings,High,0,0,0,0,1,0,34,Medium,No
TXN0008495,CUST01131,2025-01-14 06:00:00,3129.0,India,Card Payment,Branch,Travel,Vikram Singh,57,Savings,Low,0,0,0,0,0,0,14,Low,No
TXN0003875,CUST00227,2025-01-14 06:00:00,46767.0,Canada,Online Payment,Mobile Banking,Retail,Riya Kapoor,68,Current,Medium,0,0,0,0,0,0,10,Low,No
TXN0009631,CUST01319,2025-01-14 07:00:00,36534.0,India,Bank Transfer,ATM,Electronics,Riya Yadav,38,Business,Low,0,0,0,0,0,0,11,Low,No
TXN0003943,CUST00852,2025-01-14 07:00:00,2691.0,India,Online Payment,Card,Financial Services,Arjun Malhotra,60,Savings,Low,0,0,0,0,0,0,7,Low,No
TXN0000073,CUST00066,2025-01-14 08:00:00,8481.0,United States,Online Payment,Card,Retail,Neha Joshi,67,Current,Low,0,0,0,0,0,0,9,Low,No
TXN0004055,CUST00136,2025-01-14 09:00:00,27637.0,India,Card Payment,Online Banking,Financial Services,Simran Soni,58,Business,Low,0,0,0,0,0,0,13,Low,No
TXN0004983,CUST01395,2025-01-14 12:00:00,4443.0,United Kingdom,Bank Transfer,Card,Financial Services,Priya Joshi,68,Current,Low,0,0,0,0,0,0,15,Low,No
TXN0001720,CUST00737,2025-01-14 12:00:00,11519.0,India,Cash Deposit,Online Banking,Financial Services,Simran Joshi,27,Savings,Medium,0,0,0,0,0,0,6,Low,No
TXN0008757,CUST00354,2025-01-14 13:00:00,4767.0,India,Online Payment,Online Banking,Food,Arjun Sharma,51,Business,Medium,0,0,0,0,0,0,4,Low,No
TXN0000629,CUST00724,2025-01-14 13:00:00,2130.0,Germany,Online Payment,Online Banking,Real Estate,Varun Soni,57,Savings,Low,0,0,0,0,0,0,11,Low,No
TXN0005025,CUST00966,2025-01-14 13:00:00,500.0,India,Bank Transfer,Card,Food,Vivaan Malhotra,46,Savings,Low,0,0,0,0,0,0,10,Low,No
TXN0005411,CUST00339,2025-01-14 16:00:00,1179.0,United States,Card Payment,Online Banking,Healthcare,Rohit Sharma,27,Current,Low,0,0,0,0,0,0,7,Low,No
TXN0005703,CUST00107,2025-01-14 17:00:00,1424.0,Hong Kong,International Transfer,Card,Travel,Aarav Malhotra,23,Current,High,0,0,1,0,1,0,43,Medium,No
TXN0001184,CUST00125,2025-01-14 17:00:00,22408.0,India,Bank Transfer,Card,Food,Rahul Malhotra,32,Savings,Low,0,0,0,0,0,0,8,Low,No
TXN0003949,CUST01391,2025-01-14 17:00:00,4138.0,India,Card Payment,Online Banking,Jewelry,Karan Kumar,45,Savings,Low,0,0,0,0,0,0,8,Low,No
TXN0002482,CUST00984,2025-01-14 17:00:00,51932.0,India,Card Payment,Card,Travel,Aditi Bansal,56,Current,Low,0,0,0,0,0,0,13,Low,No
TXN0003930,CUST01112,2025-01-14 18:00:00,6340.0,Australia,Bank Transfer,Branch,Travel,Mohit Agarwal,47,Current,Medium,0,0,0,0,0,0,9,Low,No
TXN0003138,CUST00646,2025-01-14 19:00:00,7009.0,India,Cash Withdrawal,ATM,Retail,Aarav Yadav,54,Savings,Low,0,0,0,0,0,0,3,Low,No
TXN0007852,CUST00043,2025-01-14 20:00:00,2089.0,United States,International Transfer,Online Banking,Healthcare,Simran Joshi,69,Savings,Medium,0,0,1,0,0,0,24,Low,No
TXN0005990,CUST00173,2025-01-14 21:00:00,9119.0,United States,Bank Transfer,Mobile Banking,Retail,Karan Bansal,65,Current,Low,0,0,0,0,0,0,14,Low,No
TXN0005637,CUST00721,2025-01-15 00:00:00,710.0,United States,Cash Deposit,Online Banking,Jewelry,Pooja Singh,57,Current,Medium,0,0,0,0,0,0,10,Low,No
TXN0006102,CUST00942,2025-01-15 01:00:00,500.0,India,Card Payment,Branch,Electronics,Simran Verma,37,Savings,Low,0,0,0,0,0,0,17,Low,No
TXN0003259,CUST01339,2025-01-15 04:00:00,4192.0,India,Online Payment,Branch,Jewelry,Mohit Kumar,69,Current,Low,0,0,0,0,0,0,7,Low,No
TXN0008069,CUST00019,2025-01-15 07:00:00,7417.0,United States,Bank Transfer,Online Banking,Retail,Karan Malhotra,32,Savings,Medium,0,0,0,0,0,0,6,Low,No
TXN0009917,CUST00196,2025-01-15 11:00:00,14592.0,United Arab Emirates,Online Payment,Mobile Banking,Electronics,Rohit Soni,62,Savings,Medium,0,0,0,0,0,0,13,Low,No
TXN0003557,CUST00514,2025-01-15 11:00:00,834.0,India,Online Payment,Mobile Banking,Electronics,Nikhil Sharma,23,Current,Low,0,0,0,0,0,0,14,Low,No
TXN0007890,CUST00846,2025-01-15 11:00:00,7129.0,Singapore,Cash Deposit,Branch,Retail,Karan Gupta,43,Savings,Low,0,0,0,0,0,0,10,Low,No
TXN0005874,CUST01009,2025-01-15 12:00:00,8054.0,India,Cash Deposit,Online Banking,Travel,Ankit Chopra,60,Savings,Low,0,0,0,0,0,0,5,Low,No
TXN0001092,CUST01096,2025-01-15 13:00:00,2209.0,United States,Card Payment,Online Banking,Jewelry,Isha Joshi,68,Savings,High,0,0,0,0,1,0,32,Medium,No
TXN0004085,CUST01453,2025-01-15 16:00:00,3550.0,Germany,Online Payment,Mobile Banking,Electronics,Nikhil Patel,67,Current,Low,1,0,0,0,0,0,2,Low,No
TXN0001611,CUST01141,2025-01-15 16:00:00,3885.0,India,Cash Deposit,Online Banking,Jewelry,Aarav Soni,67,Business,High,0,0,0,0,1,0,33,Medium,No
TXN0005789,CUST00358,2025-01-15 18:00:00,9594.0,India,Cash Withdrawal,Branch,Electronics,Isha Gupta,69,Savings,Low,0,0,0,0,0,0,11,Low,No
TXN0004898,CUST00562,2025-01-15 18:00:00,5424.0,India,Online Payment,Online Banking,Financial Services,Pooja Kumar,56,Business,Low,1,0,0,0,0,0,12,Low,No
TXN0005005,CUST00652,2025-01-15 20:00:00,1827.0,India,Online Payment,Branch,Real Estate,Aditya Verma,69,Savings,Low,0,0,0,0,0,0,16,Low,No
TXN0000527,CUST00392,2025-01-15 20:00:00,13083.0,United Arab Emirates,Online Payment,Card,Electronics,Kavya Singh,55,Current,Medium,0,0,0,0,0,0,13,Low,No
TXN0008892,CUST00301,2025-01-15 21:00:00,5016.0,India,Bank Transfer,Mobile Banking,Real Estate,Simran Shah,41,Savings,Medium,1,0,0,0,0,0,14,Low,No
TXN0000631,CUST01423,2025-01-15 22:00:00,32210.0,India,Cash Withdrawal,ATM,Real Estate,Isha Kapoor,68,Savings,Low,0,0,0,0,0,0,7,Low,No
TXN0002473,CUST00818,2025-01-15 22:00:00,5361.0,Singapore,Card Payment,Branch,Real Estate,Aarav Kumar,47,Business,Medium,0,0,0,0,0,0,10,Low,No
TXN0008464,CUST00147,2025-01-16 02:00:00,2267.0,India,Cash Deposit,Mobile Banking,Real Estate,Neha Mishra,23,Current,Medium,0,0,0,0,0,0,16,Low,No
TXN0006362,CUST01256,2025-01-16 02:00:00,1973.8,Germany,Bank Transfer,Card,Financial Services,Vivaan Rathi,68,Savings,Low,1,0,0,0,0,0,8,Low,No
TXN0001592,CUST00894,2025-01-16 04:00:00,5372.0,India,Cash Deposit,Mobile Banking,Food,Rohan Gupta,51,Savings,Low,0,0,0,0,0,0,12,Low,No
TXN0001732,CUST00854,2025-01-16 04:00:00,5376.0,United Kingdom,Bank Transfer,ATM,Food,Simran Verma,49,Savings,Low,0,0,0,0,0,0,10,Low,No
TXN0009155,CUST00685,2025-01-16 06:00:00,4986.0,India,International Transfer,Mobile Banking,Retail,Yash Malhotra,39,Savings,Low,0,0,1,0,0,0,25,Low,No
TXN0000279,CUST00275,2025-01-16 08:00:00,14766.0,India,Card Payment,Card,Real Estate,Sneha Chopra,38,Current,Low,0,0,0,0,0,0,9,Low,No
TXN0000926,CUST01354,2025-01-16 10:00:00,18015.94,India,Card Payment,Mobile Banking,Retail,Karan Malhotra,63,Current,Low,1,0,0,0,0,0,10,Low,No
TXN0008554,CUST01477,2025-01-16 11:00:00,1771.0,France,Bank Transfer,Card,Electronics,Aditya Malhotra,30,Savings,Low,0,0,0,0,0,0,12,Low,No
TXN0004306,CUST00912,2025-01-16 12:00:00,3567.0,United Kingdom,Bank Transfer,ATM,Real Estate,Mohit Shah,31,Current,High,0,0,0,0,1,0,33,Medium,No
TXN0001492,CUST00599,2025-01-16 12:00:00,2796.0,India,Bank Transfer,Online Banking,Financial Services,Riya Mishra,67,Business,High,0,0,0,0,1,0,30,Medium,No
TXN0009245,CUST01091,2025-01-16 15:00:00,3439.0,India,Cash Deposit,Card,Jewelry,Ankit Mishra,35,Savings,High,0,0,0,0,1,0,38,Medium,No
TXN0009166,CUST00701,2025-01-16 15:00:00,2296.0,India,Bank Transfer,Mobile Banking,Retail,Vivaan Gupta,41,Business,Low,0,0,0,0,0,0,10,Low,No
TXN0004536,CUST01004,2025-01-16 15:00:00,2774.0,India,Online Payment,Card,Retail,Rohan Malhotra,62,Savings,Medium,0,0,0,0,0,0,13,Low,No
TXN0004691,CUST00761,2025-01-16 16:00:00,2492.0,India,Card Payment,Mobile Banking,Financial Services,Ankit Gupta,28,Business,Low,0,0,0,0,0,0,7,Low,No
TXN0008893,CUST00288,2025-01-16 17:00:00,1874.0,India,Bank Transfer,Mobile Banking,Retail,Aarav Patel,50,Savings,Low,0,0,0,0,0,0,12,Low,No
TXN0000189,CUST00885,2025-01-16 18:00:00,753.0,United Kingdom,Card Payment,Branch,Healthcare,Rohan Malhotra,30,Current,Medium,0,0,0,0,0,0,19,Low,No
TXN0001904,CUST00666,2025-01-16 22:00:00,22587.0,United Kingdom,Cash Deposit,Online Banking,Retail,Vikram Bansal,61,Current,Low,0,0,0,0,0,0,12,Low,No
TXN0008377,CUST00392,2025-01-17 02:00:00,8771.0,India,International Transfer,Card,Jewelry,Kavya Singh,55,Current,Medium,1,0,1,0,0,0,15,Low,No
TXN0007808,CUST00813,2025-01-17 02:00:00,6297.0,United States,Cash Deposit,Mobile Banking,Retail,Aditi Mishra,67,Current,Low,0,0,0,0,0,0,7,Low,No
TXN0000874,CUST00079,2025-01-17 02:00:00,3062.0,United States,Online Payment,ATM,Healthcare,Aarav Sharma,61,Current,Low,0,0,0,0,0,0,9,Low,No
TXN0002323,CUST00616,2025-01-17 02:00:00,2241.0,India,Cash Deposit,Mobile Banking,Real Estate,Ankit Verma,41,Savings,Medium,0,0,0,0,0,0,4,Low,No
TXN0007553,CUST01226,2025-01-17 04:00:00,21782.0,India,Bank Transfer,Mobile Banking,Healthcare,Ankit Sharma,56,Savings,Low,0,0,0,0,0,0,9,Low,No
TXN0002735,CUST01346,2025-01-17 06:00:00,3042.0,Germany,Cash Withdrawal,Card,Jewelry,Ananya Rathi,55,Savings,Low,0,0,0,0,0,0,11,Low,No
TXN0000384,CUST00089,2025-01-17 07:00:00,7074.0,United Kingdom,Card Payment,Branch,Jewelry,Pooja Shah,66,Savings,Low,0,0,0,0,0,0,13,Low,No
TXN0000453,CUST00515,2025-01-17 09:00:00,15428.0,India,Cash Deposit,Branch,Jewelry,Isha Kumar,25,Savings,Low,0,0,0,0,0,0,10,Low,No
TXN0005699,CUST00908,2025-01-17 10:00:00,2279.0,United Kingdom,Bank Transfer,Card,Travel,Aditya Bansal,69,Savings,Low,0,0,0,0,0,0,9,Low,No
TXN0006591,CUST01194,2025-01-17 11:00:00,8985.0,Canada,International Transfer,Mobile Banking,Jewelry,Arjun Mehta,44,Current,Low,0,0,1,0,0,0,30,Medium,No
TXN0009195,CUST00097,2025-01-17 14:00:00,4675.0,United States,Cash Deposit,Online Banking,Electronics,Aarav Sharma,32,Current,Medium,0,0,0,0,0,0,12,Low,No
TXN0000729,CUST00311,2025-01-17 16:00:00,2143.0,India,Card Payment,Mobile Banking,Financial Services,Yash Malhotra,38,Savings,Medium,1,0,0,0,0,0,5,Low,No
TXN0008460,CUST00089,2025-01-17 16:00:00,1406.0,India,Cash Withdrawal,ATM,Food,Pooja Shah,66,Savings,Low,1,0,0,0,0,0,5,Low,No
TXN0004722,CUST00989,2025-01-17 16:00:00,2769.0,India,Online Payment,Mobile Banking,Food,Yash Rathi,59,Savings,Medium,0,0,0,0,0,0,3,Low,No
TXN0008158,CUST00739,2025-01-17 18:00:00,9422.0,India,Card Payment,Mobile Banking,Electronics,Vikram Patel,33,Savings,Low,0,0,0,0,0,0,5,Low,No
TXN0000266,CUST01446,2025-01-17 20:00:00,10667.0,India,Card Payment,ATM,Real Estate,Riya Malhotra,65,Savings,Low,0,0,0,0,0,0,4,Low,No
TXN0004194,CUST00434,2025-01-17 20:00:00,6555.0,United Kingdom,Card Payment,Card,Financial Services,Nikhil Malhotra,55,Savings,Medium,1,0,0,0,0,0,18,Low,No
TXN0006638,CUST00645,2025-01-17 21:00:00,1841.0,India,International Transfer,Card,Food,Vivaan Chopra,34,Savings,Medium,0,0,1,0,0,0,24,Low,No
TXN0009867,CUST00737,2025-01-18 05:00:00,7426.0,India,Cash Withdrawal,ATM,Travel,Simran Joshi,27,Savings,Medium,1,0,0,0,0,0,15,Low,No
